emd_nm,base_date,card_use_cnt,delivery_per_cnt,market_per_cnt,visit_ratio,frgn_ratio,youth_ratio,total_pop,제주_resd_ratio,제주_resd_pop
건입동,2021-07-19,2312.7187770335886,0.10190634632288433,0.30677026160866566,52.37732573637496,0.0218632644115986,0.2025209223414782,9099.08781352555,0.5680666910358242,6761.089438934998
건입동,2021-07-20,2374.747655109064,0.10729289435072999,0.2919742946064267,53.202667075915144,0.0214231569509375,0.2013900114655571,9098.472964517889,0.5618308992325125,6709.956822086176
건입동,2021-07-21,2378.922527099848,0.10921074489590378,0.2928064047494317,53.660129174595404,0.0212249230219904,0.2010017446614645,9097.58808578067,0.5624850036053423,6738.029408744347
건입동,2021-07-22,2384.8098397598856,0.11230365219612279,0.2947142208948976,54.06548255180362,0.0212466308411383,0.2015795258379985,9097.164355067269,0.5637461394985522,6755.040654604309
건입동,2021-07-23,2526.7775963804916,0.12241568554016748,0.27664482007020463,54.77790084178186,0.0212992017249057,0.2017128007993203,9096.422190096891,0.5598080872632653,6679.9542040329725
건입동,2021-07-24,2773.0124006256287,0.1403998950794659,0.2736828571631546,55.26513255887144,0.0207034039888559,0.2016216378295763,9095.70744652143,0.5765840156858415,7009.680192347049
건입동,2021-07-25,2594.520913648557,0.15096314850411302,0.30217653978163556,54.37654781444685,0.020636680238391998,0.2014165893793279,9095.489846474633,0.5948796014243124,7304.722107974885
건입동,2021-07-26,2424.9209400075424,0.11005116346441549,0.30814295535347347,53.894941553793316,0.0209809205420217,0.2011277809771769,9094.417291579764,0.5718720986965807,6788.245765407602
건입동,2021-07-27,2486.8888174057397,0.11509407632567056,0.2929180592422457,54.771874667985706,0.0205839920096963,0.2000881968039487,9093.519260796264,0.565181475509162,6740.448058725892
건입동,2021-07-28,2489.5220333199254,0.11650073173188533,0.29331192283764995,55.273089384771716,0.0204283658878702,0.1998092481593106,9092.357101410593,0.5653927574099529,6772.0893970987845
건입동,2021-07-29,2493.3454055170923,0.11897876905024793,0.2947749120147434,55.7128425846416,0.0204927188665823,0.2005126204222496,9091.66829280753,0.5662339062085638,6792.8931603677365
건입동,2021-07-30,2634.8510114122128,0.12845162015704423,0.2762529489608695,56.44895091866631,0.0205895248494794,0.2007858087781942,9090.680508761609,0.5619087469610472,6721.807597029161
건입동,2021-07-31,2881.747792436926,0.1458020615070707,0.2728655187593304,56.9480034860285,0.0200436646457047,0.2008467256489653,9089.746041862258,0.578339405039702,7055.721070677391
건입동,2021-08-01,2696.846478540251,0.15560080634282494,0.3009832348814245,56.0584454752299,0.020027185249139,0.2008035927925005,9089.340642234249,0.5963391478571646,7355.108002097737
건입동,2021-08-02,2520.5767862623024,0.113361099348108,0.30659973334523577,55.56241321715513,0.0204231663464359,0.2006840638416758,9088.118812605198,0.5730912142552309,6843.0971135788595
건입동,2021-08-03,2579.1072099785642,0.11755116599847663,0.2910620103759983,56.411101002864186,0.0200858867972749,0.1998185462975158,9087.114502852275,0.5662197556201358,6799.839696300005
건입동,2021-08-04,2577.0706382750486,0.11808959916957726,0.29121264048459633,56.87019521678177,0.0199931476691495,0.1997158087188051,9085.893552342919,0.56631203624384,6836.041846607429
건입동,2021-08-05,2575.9849943663908,0.1197574513471354,0.2924999846023785,57.25421875366583,0.0201239341441385,0.2005948681593979,9085.196222904904,0.5670962254634191,6861.364045154528
건입동,2021-08-06,2714.497864290232,0.1285623306101935,0.27386204154684607,57.921579116033314,0.0202916844896307,0.2010405675190355,9084.25275897534,0.5627742983462527,6794.683526859643
건입동,2021-08-07,2959.8683192707654,0.14541668891285134,0.2704445092870501,58.339775684900474,0.0198245337661355,0.2012682250871997,9083.41614080248,0.5792645084715047,7132.810361839264
건입동,2021-08-08,2766.735006939903,0.15475016127463662,0.29863017079053317,57.35846952861733,0.019888034237768998,0.201383568549591,9083.161469196215,0.5973743272918774,7436.134596066628
건입동,2021-08-09,2582.3592039673,0.11163385626416293,0.3043776305575494,56.76129638946599,0.0203651543748374,0.2014118984992191,9082.142408545436,0.5742794311633201,6927.696046745003
건입동,2021-08-10,2636.4167951563204,0.11555995821293895,0.289032315064387,57.501203621420906,0.0201151301588405,0.2006814497224865,9081.389369526329,0.5675948563761433,6887.554448368275
건입동,2021-08-11,2629.0867204321567,0.11593861427609176,0.2894560032142744,57.84584727116268,0.0201095391759122,0.2006990352535613,9080.464314541412,0.5678974642596627,6926.323857400098
건입동,2021-08-12,2622.885950919634,0.11760255558741625,0.29108142604477477,58.11189311838507,0.0203260836066745,0.2016819675110412,9080.10178596473,0.5689040418612502,6953.574639341571
건입동,2021-08-13,2758.6187369283093,0.1266189195060241,0.27282507902747555,58.66001610580639,0.0205776002063192,0.2022136654726074,9079.526198092572,0.5648045465372574,6888.098424809619
건입동,2021-08-14,3003.09061466911,0.14390298908467286,0.2698457080130581,58.96005484516954,0.0201940029801531,0.202508329501172,9079.083154161535,0.5815049484054808,7226.626883854417
건입동,2021-08-15,2802.759676211059,0.1537150605679511,0.2985258737554519,57.86402588673485,0.0203330285649081,0.2026708954866388,9079.239606380028,0.5998005546352989,7529.481588687814
건입동,2021-08-16,2611.7055345982017,0.11065525484362417,0.30477786731583584,57.15787980896607,0.0208764281973637,0.2027262128170822,9078.641663566836,0.5768553855423554,7019.646475796627
건입동,2021-08-17,2663.0935949902123,0.11521111759561108,0.28993567841919393,57.79678137568634,0.0206875587648373,0.2020024140145201,9078.31045961955,0.5702737114030838,6977.140516478647
건입동,2021-08-18,2652.6264830208493,0.11625684730994543,0.2908721034113328,58.050451443308056,0.0207312552900269,0.2020065607009896,9077.799494578168,0.5706228806727179,7012.554416500683
건입동,2021-08-19,2643.793554260824,0.11865125684015038,0.2929979541847002,58.2374159013645,0.0209837729250006,0.2029565600018934,9077.834300277516,0.5716117540812338,7035.454583957942
건입동,2021-08-20,2779.525006937785,0.12849808068311241,0.27520399535478673,58.71995747958417,0.0212575649026049,0.2034367602666296,9077.631571357671,0.5674242426014457,6964.64967248282
건입동,2021-08-21,3026.138365338301,0.1466958495018919,0.27265996075275445,58.96922840775375,0.0208849389655863,0.2036626077839771,9077.529114984538,0.5839623938906152,7296.910477577146
건입동,2021-08-22,2821.873268138213,0.1573198748197933,0.30174834143179,57.83822977620387,0.021016829486647,0.2037405763651855,9077.986814273985,0.6020199031096962,7592.620395298349
건입동,2021-08-23,2627.5867325341183,0.11448805796986375,0.3083374625594871,57.113540641539224,0.0215351707197962,0.2036973146644629,9077.645786660423,0.5787616115396462,7074.84790612242
건입동,2021-08-24,2679.890149949632,0.11967683819966886,0.29375434080299445,57.750579911710226,0.0213092024578003,0.2028629795734237,9077.52188222402,0.5717950971033811,7023.718659779597
건입동,2021-08-25,2669.964172851454,0.12122297458902939,0.2948892318572473,58.01893925588193,0.0212991027477065,0.2027468409969745,9077.165463690031,0.5716934845609892,7049.950964804314
건입동,2021-08-26,2662.2232770574115,0.12401491736130955,0.2971392557767367,58.236632643724576,0.0214820385700601,0.2035691528909608,9077.299574438726,0.5721737889494388,7063.257922593477
건입동,2021-08-27,2801.675298056122,0.13420152345499006,0.27937921709040525,58.76505841687288,0.0216726505597676,0.2039167003338451,9077.140738731796,0.5674302914139643,6982.611531972306
건입동,2021-08-28,3054.1009854642784,0.15267784508113486,0.27680086794979913,59.074131692497275,0.0212083527576495,0.2040074053048883,9077.027344108292,0.5833773952436273,7304.959579295935
건입동,2021-08-29,2849.4729347011234,0.16335187226449852,0.30579860214822313,58.01529250797221,0.021236053795727003,0.2039502041202104,9077.421183515673,0.6008228432152904,7590.872578427819
건입동,2021-08-30,2655.3777997448474,0.11988085158882843,0.3122093517944196,57.37327206987528,0.0216406287791689,0.2037741425354759,9076.967721347382,0.5769468667408789,7063.612295577861
건입동,2021-08-31,2711.8266805959897,0.12475497989243745,0.2973659777996071,58.10139923445134,0.0212998543949605,0.2028116580267665,9076.686967052534,0.5693733796941647,7003.499522330721
남원읍,2021-07-01,1997.9084824209633,0.052853422517157723,0.2773685015887302,34.53509820164731,0.0273302384739892,0.1656333867796152,19346.79259527518,0.7711383272017237,14556.89585520504
남원읍,2021-07-02,2068.104088742375,0.05767867189937292,0.2596953869535492,35.303001781826474,0.0265386054439266,0.1682675654919349,19345.69425853546,0.7661321911985574,14515.043432968354
남원읍,2021-07-03,2168.0982011958095,0.062105039325131756,0.26369936611137473,37.40965742774769,0.025841223945438,0.1691351357018001,19344.604693912137,0.7593840737392682,14719.389876632562
남원읍,2021-07-04,2107.3401264984504,0.07106132835561248,0.2961305252823068,36.64234793497478,0.025577937849849998,0.1694129813650415,19343.308579446682,0.7684481509367975,15037.171816523112
남원읍,2021-07-05,2007.7616588816652,0.05395996205712294,0.2880780767004271,34.23026822357231,0.0260400607254398,0.1693833570904646,19342.369268191942,0.7752276207024521,14655.374788501651
남원읍,2021-07-06,2018.8188183668276,0.05605488489942642,0.2746561716249808,34.9723385504563,0.0252600472759273,0.1674910001167855,19341.665679543734,0.7702428083460766,14606.920971799163
남원읍,2021-07-07,2063.580149710508,0.0558371889795104,0.269510247439204,35.363281354788114,0.026042465084361,0.166453670407928,19340.823888140232,0.7720083030189525,14642.782758618601
남원읍,2021-07-08,2028.5874188961998,0.053574512627972734,0.27616684552070986,35.652780743931714,0.0261754363790313,0.1666188859684133,19340.624084105417,0.7727045099093084,14652.967040179035
남원읍,2021-07-09,2105.650137906414,0.05871527572589276,0.25866881417371346,36.54698487138057,0.025629663324647996,0.1689959571555314,19339.640097434225,0.7668096200323091,14613.49693025026
남원읍,2021-07-10,2212.7444949219193,0.06345710429277329,0.2628543185222245,38.784567751827716,0.0251993554836704,0.169607025440951,19338.71728818434,0.7591454398421047,14819.542425813108
남원읍,2021-07-11,2157.6600774384983,0.07278325965023917,0.29547000287490827,38.15108211577334,0.0252160624897577,0.1696339489378816,19337.6399960923,0.7672811621485822,15138.33307608665
남원읍,2021-07-12,2063.217667722994,0.05570741797088859,0.2875648961942716,35.87387357085247,0.0259627277722597,0.1693639430438358,19336.970411038747,0.7731350283960309,14756.866333866728
남원읍,2021-07-13,2079.9861253778445,0.05805129594470459,0.2742642628494039,36.7499221978703,0.0254835215969071,0.1672465719668371,19336.58564503729,0.7672421467242916,14708.094906771626
남원읍,2021-07-14,2130.313477159434,0.058022576673934304,0.26921475533300726,37.27194938693539,0.0265512919345645,0.1660041699848131,19336.10926447397,0.7681313567461447,14743.03937051686
남원읍,2021-07-15,2099.7372664507643,0.05588356131039684,0.27593994327692245,37.68760845764875,0.0269678055591581,0.1659884625093587,19336.318078135355,0.7679965315216843,14751.770955796736
남원읍,2021-07-16,2181.5463781543194,0.06119396607348668,0.25846130821693525,38.70101884658046,0.0266977329916414,0.1682124935935429,19335.782130911728,0.7613283233362491,14710.391273124458
남원읍,2021-07-17,2292.9894406416397,0.06604506852704987,0.2626366582989707,41.04885994030651,0.0265219810471963,0.1687015680211259,19335.3420440142,0.7529597993717881,14914.160533764329
남원읍,2021-07-18,2240.2556457184364,0.07547670818585639,0.2952142961611795,40.514755695794115,0.0267633580193573,0.1686400527345256,19334.776957056798,0.7604700516458693,15230.407409887946
남원읍,2021-07-19,2147.125018056384,0.058107867803179024,0.2872091142423889,38.32421986548496,0.0276970167148855,0.1683169480883359,19334.6432224345,0.7657857331635164,14846.234291177012
남원읍,2021-07-20,2165.358484968811,0.06033399442955679,0.2737643472570791,39.272527519996316,0.0273804506506296,0.1661828264776277,19334.8117483512,0.7594487855806746,14794.701347584505
남원읍,2021-07-21,2216.669610568181,0.060087136989677,0.26853537078078427,39.85085025696118,0.0285573995246876,0.1649602185736453,19334.89956344145,0.7599932492104193,14826.935758712627
남원읍,2021-07-22,2185.6823251201727,0.05763370395127441,0.27505076164235404,40.30547324398842,0.0290468393704438,0.1650002181895829,19335.67651824258,0.7596165448238813,14833.111122918252
남원읍,2021-07-23,2267.2577160738497,0.06265561845759364,0.2573188890554929,41.339353507068246,0.0288118521262342,0.1673144129149433,19335.70582843741,0.7528112319802087,14789.423912367258
남원읍,2021-07-24,2378.009573383439,0.06714993033130733,0.26122552778637137,43.68823519689952,0.0286252651502786,0.167925848690754,19335.820937866767,0.7444106873636274,14991.218631244536
남원읍,2021-07-25,2322.617048892738,0.0762260857059748,0.2935288195072446,43.135052657910606,0.0288070299863491,0.1680158726550708,19335.79401647604,0.7519927842740121,15305.894913638369
남원읍,2021-07-26,2225.9052755233693,0.05812196867043481,0.2852173456335802,40.904890831414406,0.0296309178125472,0.1678697638664452,19336.174530859564,0.7574815215093288,14920.610403272463
남원읍,2021-07-27,2240.9066906448197,0.0598205462501364,0.2714595744699946,41.7928684337311,0.0291745272673431,0.1659337481472674,19336.8268978593,0.7514148628974775,14868.462898712563
남원읍,2021-07-28,2288.7717223526934,0.058991826135546044,0.26592610934862104,42.29028108172025,0.0301594821104133,0.164925475576429,19337.362107044744,0.7523216740854297,14900.598185232546
남원읍,2021-07-29,2253.2724907346274,0.05591931970284164,0.27215610009035607,42.643822337351644,0.030429001191251,0.1651907295974608,19338.54434600041,0.7523931417765489,14907.188612133117
남원읍,2021-07-30,2330.8934749129708,0.06041915691649895,0.2541492711296535,43.557141948153216,0.0299514808378824,0.1677354725204501,19338.932087647063,0.7461146759974986,14864.409310978388
남원읍,2021-07-31,2437.6534529727082,0.06440477978578776,0.25782259914518124,45.76695692737432,0.0294982713275063,0.1685769329832524,19339.3544543767,0.7383117349555713,15067.563723840063
남원읍,2021-08-01,2376.7496061265183,0.07306412245936793,0.2899459630941785,45.0574462585994,0.0293926053574074,0.1688905769099927,19339.580233968936,0.74655365007012,15383.991672217706
남원읍,2021-08-02,2274.068448972667,0.05426079157825403,0.28148212209679413,42.65519876869729,0.0299123923756308,0.1689558686650765,19340.156272554825,0.7527553963016281,15000.773785274343
남원읍,2021-08-03,2283.9187145747183,0.05556976086678564,0.2676238193767131,43.357079677352196,0.0291600988130964,0.1672134156842307,19340.945369938418,0.7474455664489327,14950.915730461644
남원읍,2021-08-04,2326.881628181135,0.05440093135354941,0.26205447807802434,43.65635312153885,0.0298391166354477,0.1663755721705998,19341.55787711095,0.7491434340114498,14985.458611252128
남원읍,2021-08-05,2285.8615134847523,0.051054146652203355,0.2683199983932767,43.801878813041846,0.0298198129221658,0.1667832679662184,19342.75815003355,0.7500304884017065,14994.460519969041
남원읍,2021-08-06,2358.9415283506505,0.0554761853596272,0.2504062932560838,44.4996423546527,0.0290777486050373,0.1694381646725844,19343.106075028445,0.744582442291563,14953.976058042002
남원읍,2021-08-07,2461.513405942745,0.05949052887157025,0.254255135539057,46.48883517111132,0.0283835411990275,0.1703538420930042,19343.43281943892,0.7376151504396451,15159.185399665945
남원읍,2021-08-08,2395.254572565362,0.06835452233899904,0.28664063402593487,45.55621521489483,0.0280633194397551,0.1707028543090694,19343.510244674755,0.7466885179112498,15477.306029111896
남원읍,2021-08-09,2287.0710642674476,0.04954584176671855,0.2784912825103828,42.93101842797496,0.0283976208031336,0.1707625601798348,19343.888997052672,0.7537083436169155,15095.300865452053
남원읍,2021-08-10,2292.5036969450316,0.051217461821466664,0.2650149115693506,43.41278696418219,0.0275111762716568,0.1689723199925536,19344.436519273866,0.7491943590348259,15046.06611144744
남원읍,2021-08-11,2331.5196398998437,0.05050311345222127,0.25989804324394816,43.49745202204179,0.0280855089874311,0.1680441326895785,19344.768499134043,0.7516573482033326,15080.545086599499
남원읍,2021-08-12,2286.111570952861,0.04770121124355502,0.26668329987541844,43.436490046631505,0.0280135482990472,0.168319479031596,19345.65503245385,0.7532707344478664,15088.712932245977
남원읍,2021-08-13,2355.920001721991,0.05287013964784539,0.24933268254182825,43.93841246870328,0.0272725932596422,0.1708014724468622,19345.662474388064,0.7485026353789093,15046.558908399844
남원읍,2021-08-14,2455.6721682401244,0.05772355786331028,0.2538028261411537,45.744805612251284,0.0266263908806329,0.1715060207466088,19345.628474235044,0.7421618272261354,15249.217775844687
남원읍,2021-08-15,2385.493295102402,0.06756803902940567,0.2868625366484333,44.64465262825762,0.0263972638161542,0.1716088385514711,19345.33169540557,0.7518016979896155,15563.883323803087
남원읍,2021-08-16,2273.282380113344,0.0494753432081786,0.27939713774462355,41.869208143436715,0.0268612718838256,0.1713912161609885,19345.329528247923,0.7593221366567096,15177.51770156787
남원읍,2021-08-17,2275.7922538705407,0.052157185512932705,0.26662148185649776,42.219792333727895,0.0261580720681989,0.1692971379255592,19345.496157944155,0.7552376193329794,15123.039851647984
남원읍,2021-08-18,2312.362763812713,0.05245311189921315,0.26221815478082794,42.1938429597819,0.0269399235784499,0.1680438262313634,19345.453822321542,0.7580543789486008,15151.439282551235
남원읍,2021-08-19,2264.0684887770994,0.05064383862487177,0.2697206619979195,42.044044778967866,0.0271150438389078,0.1679784784603871,19345.9786605755,0.7599420441114252,15152.760065213113
남원읍,2021-08-20,2332.1073685156575,0.056885297505632565,0.2530625860224955,42.479797110074394,0.0266554909446231,0.1701103009479935,19345.642886553927,0.755365748254562,15103.081787005325
남원읍,2021-08-21,2430.548177070241,0.0627698947937176,0.25821235242810026,44.24323672734121,0.0263116240010502,0.1704615456105573,19345.289123415456,0.7491321492461529,15297.64898887359
남원읍,2021-08-22,2357.9751093324558,0.07364498498619845,0.29193189569615424,43.123548409214365,0.0263960586329334,0.1702143917454772,19344.700465638693,0.7587934375504617,15603.782194860496
남원읍,2021-08-23,2243.29538593965,0.05617123464057059,0.2850633332453258,40.35183420632285,0.027175231661109,0.1696565815000328,19344.43786769162,0.7662492783412201,15208.584256879683
남원읍,2021-08-24,2244.4919717764983,0.05961739528264163,0.27283002749209356,40.728908409580534,0.0267994564506468,0.1672384048807133,19344.378339832932,0.7620149461714545,15145.125390627387
남원읍,2021-08-25,2280.2970048592315,0.06053071433075642,0.26891359438444185,40.75135691068052,0.0278884325082908,0.16568311321387197,19344.146102607527,0.7645985363014165,15164.553230611155
남원읍,2021-08-26,2230.8866221806907,0.05917971142313374,0.27684278472380475,40.67068039964556,0.028363417227983995,0.1653435311495686,19344.51822312792,0.7661726354802164,15157.072887369332
남원읍,2021-08-27,2299.034418619407,0.06582691301341198,0.2605284038475694,41.194782073936686,0.0281900750726018,0.1672339738338328,19344.067224032842,0.761206450450685,15098.923846208132
남원읍,2021-08-28,2398.1660586736275,0.07195590144368605,0.2659574411377432,43.06401679864153,0.028105340680380998,0.1673811773440923,19343.634841090312,0.7545118314888661,15285.505341900069
남원읍,2021-08-29,2325.3358280444895,0.08297036834537755,0.299892690191102,42.065533669520505,0.02841319544402,0.1669710870836409,19343.00255697901,0.7636472663636412,15584.283427888653
남원읍,2021-08-30,2210.4648424823945,0.0651382285123535,0.2931415539440165,39.42818253593086,0.0293726015095949,0.1662944145518396,19342.728799246863,0.7705197876991904,15182.493569657256
남원읍,2021-08-31,2212.7653997533444,0.06830597893523081,0.2809449447645529,39.95035082866282,0.0291476926009182,0.1638035599722488,19342.68739816317,0.7656530503398017,15113.322239351897
노형동,2021-07-01,15608.078638073013,0.1329392545916725,0.30331842953006766,29.007227747500195,0.0324314085354844,0.2092587581928333,57471.05748929048,0.7336515073764097,53775.98629608833
노형동,2021-07-02,15984.964199548242,0.14720545141487068,0.2807254632666315,29.713172728140112,0.0326614673169716,0.2089724695704329,57468.77734923584,0.7325902196377645,53339.45199135918
노형동,2021-07-03,17925.457467513737,0.1522461343222638,0.2717243937591167,29.67661503653348,0.0325538236534193,0.2068305302429492,57468.184170571796,0.7635525149054192,54796.516451983356
노형동,2021-07-04,16762.231671874648,0.16598048293616607,0.3071966422784793,28.122813571933364,0.0327008088365317,0.20621861195837402,57467.08689951372,0.7889174513312242,55975.33669433624
노형동,2021-07-05,15355.027000151398,0.12940474623314463,0.31427393389579594,29.419561238824333,0.0325106275204112,0.2094127702199751,57466.904747291104,0.7377024984469721,54093.0039280663
노형동,2021-07-06,15704.722531286754,0.1307983641908456,0.3039011836579776,29.921146798245736,0.0324231565947725,0.2095963513094241,57468.180356243465,0.734153935259463,53861.200834966316
노형동,2021-07-07,15988.30671221018,0.12665633043761665,0.29935715527541246,30.08519427075867,0.0323042402097787,0.2093048038370304,57467.40534953495,0.7375770912132721,53991.74216620292
노형동,2021-07-08,15892.178955351546,0.13262991045676115,0.3037664400900035,30.231754993607268,0.03247425679649799,0.2097821980799785,57469.40839492182,0.7385780103590446,53905.2019373676
노형동,2021-07-09,16314.207802974339,0.1477184538433159,0.28145662050081427,30.91763154908133,0.032691930564739,0.2094278825005227,57469.48314466553,0.7376352731565585,53474.634705494376
노형동,2021-07-10,18327.3945519597,0.15350348735848635,0.27267713792814047,30.8599139994696,0.0325701173327044,0.20721642172369,57471.385565035576,0.7686872566585978,54935.97692278063
노형동,2021-07-11,17187.795034430896,0.16806149403554943,0.3082373507673074,29.28476043803013,0.0327063215726648,0.2065351458742092,57472.85645240069,0.7941088275303227,56117.44177929464
노형동,2021-07-12,15801.639282040065,0.13178239460268254,0.31541767064633164,30.560838100738764,0.032504267810355,0.2096617883526869,57475.2477151986,0.7429138678666045,54236.234140199864
노형동,2021-07-13,16201.879238912356,0.1338017305011087,0.3051350344272718,31.043253558062872,0.0324078299140982,0.2097813480165532,57479.036116331496,0.7393458181775481,54004.2065912561
노형동,2021-07-14,16535.32097010797,0.13016394096547204,0.3006151133931696,31.190362018718172,0.0322821896548786,0.2094308558692227,57480.649743192276,0.7427080430373446,54133.397022072
노형동,2021-07-15,16482.809388698734,0.13665819689312542,0.304973327480319,31.32283186522913,0.032450795905669995,0.2098558507947741,57484.861841522674,0.7436055953793406,54044.65104252121
노형동,2021-07-16,16956.207924629045,0.1522591375817879,0.28261174497608266,31.997944582317448,0.0326708853211441,0.2094569949865974,57486.91464386793,0.7425171102172122,53611.336786059335
노형동,2021-07-17,19045.1805990296,0.15835503757918093,0.2736944691186211,31.93311135368321,0.0325526600624982,0.2072099745492145,57490.5238400638,0.773382105719016,55069.738217933605
노형동,2021-07-18,17928.9564230959,0.173192247839536,0.3089668431807033,30.35463904608213,0.0326989677994371,0.2065030162806589,57493.39755573514,0.7985776841856347,56248.44053515283
노형동,2021-07-19,16560.095735601557,0.13657034987556932,0.31586657979350935,31.63116238022712,0.03250916503816,0.2096144986976441,57496.866507988125,0.74712103198736,54365.034486738376
노형동,2021-07-20,17003.518189358376,0.13849996952604968,0.30529162800673054,32.11757118954964,0.0324311626938419,0.2097297940963992,57501.39677075938,0.7432599029446217,54131.7608938876
노형동,2021-07-21,17375.800170415874,0.13459644531518614,0.3004237305651003,32.27182299354043,0.0323294353909853,0.2093860223990933,57503.41534582349,0.746302891806615,54261.036102318045
노형동,2021-07-22,17352.245028210422,0.14081017647122393,0.3043782639859931,32.414017005725306,0.0325303619561787,0.2098285217690497,57507.70773840383,0.7468610759765599,54174.061993633026
노형동,2021-07-23,17858.78545180447,0.15611562087852376,0.2816406629508844,33.10070954055582,0.0327894468351707,0.2094574668726704,57509.53549996414,0.7454197594004349,53744.52846138815
노형동,2021-07-24,20001.88398633812,0.1617328293012032,0.2722981167467524,33.04845170544661,0.0327138841807003,0.2072477802724754,57512.64558700039,0.7759256005575621,55208.994832065866
노형동,2021-07-25,18884.138820043638,0.17610281907098424,0.30703972039952526,31.48258152481956,0.0329113985842027,0.20658666773686699,57514.78354038793,0.8007631218884302,56396.26418041602
노형동,2021-07-26,17504.69435682927,0.13845866930538303,0.3134674084865602,32.77068655640114,0.0327764017106439,0.20975125508446,57517.32531405324,0.7489570051376867,54524.07772012299
노형동,2021-07-27,17960.745871987758,0.13970825286064975,0.3024660457151118,33.26656501562201,0.0327601593291929,0.20992546269961,57520.78699103428,0.7447623630042236,54304.7508810268
노형동,2021-07-28,18338.997439262374,0.13505762342203625,0.29717818196272844,33.4270746288172,0.0327256603993842,0.20964479761819999,57521.6475753585,0.7474947999727476,54450.692105888986
노형동,2021-07-29,18309.611955101078,0.140635265126294,0.3007225927929641,33.57124423834042,0.0330013517232779,0.2101528671435483,57524.748679077784,0.7477718468321566,54383.00825376908
노형동,2021-07-30,18813.02962134566,0.1554288176389197,0.2776701312051737,34.254626968177064,0.0333400766087901,0.2098480437031812,57525.40444878487,0.7460845090978427,53975.20472666407
노형동,2021-07-31,20972.97954506172,0.16049953849418608,0.2680316671674061,34.192874656784,0.0333450451686057,0.2077034251515493,57527.41482251805,0.7763842173362234,55463.56695391036
노형동,2021-08-01,19815.91894708128,0.17448827869134972,0.30243915045431097,32.610564535961146,0.0336278585441645,0.2071044199489122,57528.57229043006,0.8010591823636485,56676.537275386276
